id,image,rectangles
2000,https://storage.yandexcloud.net/garbage-images/DJI_0097-700.jpg,"((0.22142548828639433, 0.28881822238250376), (0.05247952873682833, 0.18909623156421695))"
2001,https://storage.yandexcloud.net/garbage-images/DJI_0034-4175.jpg,"((0.4588784429589322, 0.4766006825155119), (0.4096479421425686, 0.43107008785218864)) ((0.14162024454227856, 0.17008838747609528), (0.43543937567748814, 0.48271297286435966))"
2002,https://storage.yandexcloud.net/garbage-images/DJI_0034-775.jpg,"((0.5967895891328461, 0.6326918927678841), (0.664398088360775, 0.7139216431357034))"
2004,https://storage.yandexcloud.net/garbage-images/DJI_0075-75.jpg,"((0.3559512725015518, 0.4521324746534243), (0.40218869450161715, 0.6724999863874459))"
2005,https://storage.yandexcloud.net/garbage-images/DJI_0034-5825.jpg,"((0.40074840790266625, 0.4323053243643826), (0.10453275190027281, 0.18873989214285275))"
2006,https://storage.yandexcloud.net/garbage-images/DJI_0037-550.jpg,"((0.14443935138757355, 0.18661218905530513), (0.4868279945837524, 0.5819005722769879))"
2007,https://storage.yandexcloud.net/garbage-images/DJI_0071-1600.jpg,"((0.11574080230698798, 0.5061837325332581), (0.6037006395159612, 1))"
2008,https://storage.yandexcloud.net/garbage-images/DJI_0037-975.jpg,"((0.11225460201519807, 0.15101895863891085), (0.6300136189227811, 0.7189523621769108))"
2009,https://storage.yandexcloud.net/garbage-images/DJI_0013-325.jpg,"((0.4472694105575191, 0.507125755330065), (0.15147138930059922, 0.21607823762652179))"
2010,https://storage.yandexcloud.net/garbage-images/DJI_0013-1250.jpg,"((0.4031365346960499, 0.496314865868586), (0.003364908213232072, 0.07737890176872177))"
2011,https://storage.yandexcloud.net/garbage-images/DJI_0034-1100.jpg,"((0.48861759956468614, 0.5687167086253211), (0.7987621137788394, 0.8803265568128522))"
2012,https://storage.yandexcloud.net/garbage-images/DJI_0034-5400.jpg,"((0.3335758008015292, 0.35732561557251513), (0.3018582725739465, 0.3451138875966921))"
2013,https://storage.yandexcloud.net/garbage-images/DJI_0097-625.jpg,"((0.22592272886635859, 0.2938377934110398), (0.21119619335513756, 0.32602257695025544))"
2015,https://storage.yandexcloud.net/garbage-images/DJI_0042-825.jpg,"((0.47312326227988877, 0.5129749768303985), (0.02473050095117311, 0.13354470513633482))"
2016,https://storage.yandexcloud.net/garbage-images/DJI_0018-1800.jpg,"((0.2886481824734836, 0.35300818659252386), (0.41190404894431526, 0.5852338202713387))"
2020,https://storage.yandexcloud.net/garbage-images/DJI_0063-75.jpg,"((0.43883225208526405, 0.5027803521779426), (0.3236604311984781, 0.42917723525681667))"
2021,https://storage.yandexcloud.net/garbage-images/DJI_0080-775.jpg,"((0.7326227988878591, 0.8188137164040779), (0.19186746987951808, 0.31716867469879517))"
2023,https://storage.yandexcloud.net/garbage-images/DJI_0071-625.jpg,"((0.33781278962001854, 0.44624652455977754), (0.38167406467977166, 0.6240329740012681)) ((0.36839666357738643, 0.5769230769230769), (0.39651236525047556, 0.9966391883322765))"
2024,https://storage.yandexcloud.net/garbage-images/DJI_0042-50.jpg,"((0.4158943466172382, 0.44717330861909177), (0.05945624603677868, 0.148073874445149))"
2026,https://storage.yandexcloud.net/garbage-images/DJI_0075-725.jpg,"((0.3949293751868638, 0.46213469560806375), (0.8651679040748123, 1))"
2027,https://storage.yandexcloud.net/garbage-images/DJI_0008-2325.jpg,"((0.8700336542756251, 0.9400391963810416), (0.7057285544819859, 0.8817396816786784))"
2028,https://storage.yandexcloud.net/garbage-images/DJI_0089-2275.jpg,"((0.40893048360794715, 0.48640328353794154), (0.4700580068323049, 0.6012361110638021))"
2030,https://storage.yandexcloud.net/garbage-images/DJI_0024-925.jpg,"((0.23076637894966168, 0.2874838320443279), (0.7376201767558735, 0.8346738315802205)) ((0.11074819695469815, 0.1959931785404317), (0.5519209807677051, 0.6660310947319743))"
2031,https://storage.yandexcloud.net/garbage-images/DJI_0018-575.jpg,"((0.3575930860639749, 0.454667437783486), (0.34061586370584934, 0.5348922965550288))"
2032,https://storage.yandexcloud.net/garbage-images/DJI_0042-2000.jpg,"((0.7363245092975322, 0.7750364217272252), (0.10976381396156228, 0.18183335962320596)) ((0.4900987407040206, 0.5369131464329515), (0.24589517798911142, 0.34679254191541253))"
2033,https://storage.yandexcloud.net/garbage-images/DJI_0032-50.jpg,"((0.8046951483105693, 0.8606995819949028), (0.8716022667772466, 0.9562868657115042))"
2034,https://storage.yandexcloud.net/garbage-images/DJI_0034-925.jpg,"((0.2885209511866304, 0.3239904258533749), (0.8575306063455284, 0.9339127936195648))"
2035,https://storage.yandexcloud.net/garbage-images/DJI_0024-500.jpg,"((0.24745103315145262, 0.2819871005901249), (0.5660074800889656, 0.6224638793784708)) ((0.34825901378325264, 0.4051968546956582), (0.3368609182668565, 0.49460673981106207))"
2038,https://storage.yandexcloud.net/garbage-images/DJI_0083-775.jpg,"((0.2238062123319425, 0.3295085767269355), (0.3035988048541087, 0.45205060194070557))"
2039,https://storage.yandexcloud.net/garbage-images/DJI_0008-2675.jpg,"((0.6021094112192861, 0.7282104775150672), (0.4889573807452604, 0.7198823984355223))"
2040,https://storage.yandexcloud.net/garbage-images/DJI_0022-75.jpg,"((0.2737303599223898, 0.33141413417289384), (0.6405417284603608, 0.7752856908500405))"
2041,https://storage.yandexcloud.net/garbage-images/DJI_0064-700.jpg,"((0.3767964765878535, 0.46395456652758454), (0.3193832726964105, 0.4480414968381278))"
2042,https://storage.yandexcloud.net/garbage-images/DJI_0102-1850.jpg,"((0.41430999845464367, 0.5548944865124744), (0.19632254077750605, 0.43496033187607364))"
2043,https://storage.yandexcloud.net/garbage-images/DJI_0075-275.jpg,"((0.04927969230240901, 0.15659609539998967), (0.33546554931585687, 0.6638311498674858))"
2044,https://storage.yandexcloud.net/garbage-images/DJI_0071-1200.jpg,"((0.40368567454798326, 0.6512517385257302), (0.37493814067627884, 1))"
2045,https://storage.yandexcloud.net/garbage-images/DJI_0013-725.jpg,"((0.4638420261858768, 0.5608764398654933), (0.24127320000665775, 0.3835704661502429))"
2048,https://storage.yandexcloud.net/garbage-images/DJI_0075-925.jpg,"((0.530761500030736, 0.5465105570705546), (0.7645109699112006, 0.7892530291732096)) ((0.5684912251780359, 0.5831628495625847), (0.24722713304611404, 0.26303420412135736)) ((0.6246501353481702, 0.6375836610219339), (0.9125134844387096, 0.9323730743320078)) ((0.6321379660014017, 0.6416679322873329), (0.8858725711672119, 0.8989508376823108))"
2049,https://storage.yandexcloud.net/garbage-images/DJI_0049-575.jpg,"((0.0007629230048815437, 0.056454704929181414), (0.393359246215313, 0.513494705507632)) ((0.19114126412577595, 0.2568888930745153), (0.07813094952123402, 0.16352007227151477)) ((0.0005173954525094731, 0.03183973880625596), (0.06777806935608446, 0.13685344160640836))"
2050,https://storage.yandexcloud.net/garbage-images/DJI_0102-1300.jpg,"((0.5791605375002081, 0.6896488229090344), (0.45236596968408693, 0.6222831484006118)) ((0.3664447730682622, 0.40826510539590205), (0.3127583417656447, 0.39909463797836553))"
2051,https://storage.yandexcloud.net/garbage-images/DJI_0024-2125.jpg,"((0.005273208060306643, 0.0792503789408254), (0.8588151154217968, 0.9981578732041734))"
2052,https://storage.yandexcloud.net/garbage-images/DJI_0060-2625.jpg,"((0.42843773238381094, 0.48054830603720017), (0.5096596820888901, 0.5933804146534023)) ((0.4257597669306882, 0.47563138586097475), (0.8457921755195437, 0.9270137817388464))"
2053,https://storage.yandexcloud.net/garbage-images/DJI_0034-725.jpg,"((0.5910414573389754, 0.6049709159804114), (0.37333210143515366, 0.39299072197816565))"
2054,https://storage.yandexcloud.net/garbage-images/DJI_0024-3575.jpg,"((0.5120172120700275, 0.5684672301504213), (0.23532687544361974, 0.33678376089641204)) ((0.04219756384097673, 0.13802291791517377), (0.7235103750099374, 0.8302979640843949))"
2055,https://storage.yandexcloud.net/garbage-images/DJI_0024-725.jpg,"((0.24321788578816694, 0.32143316857172277), (0.5858724371168886, 0.6812833204161676)) ((0.3529873617935999, 0.3982424160816924), (0.7889547212885669, 0.8638443582500127)) ((0.6404293819030388, 0.6787793584610388), (0.001538270697686283, 0.03707086959188583)) ((0.09870369078447946, 0.12026377849238659), (0.29624230619438036, 0.3345965674852888))"
2056,https://storage.yandexcloud.net/garbage-images/DJI_0018-1250.jpg,"((0.2652028375338282, 0.343418120317384), (0.2157959439167605, 0.40522156911783397)) ((0.622170980458875, 0.6710748245542251), (0.023301586847409298, 0.11754873200309693))"
2057,https://storage.yandexcloud.net/garbage-images/DJI_0063-1425.jpg,"((0.6555013254939958, 0.7630639086412178), (0.1018922925217501, 0.29802417110782914)) ((0.6168908053368491, 0.672005217274505), (0.8956904077207352, 0.9780359272834531))"
2059,https://storage.yandexcloud.net/garbage-images/DJI_0102-2500.jpg,"((0.1513742690365866, 0.32453147556520845), (0.48099345997411574, 0.7845667044328377))"
2060,https://storage.yandexcloud.net/garbage-images/DJI_0024-1725.jpg,"((0.04920322448988909, 0.201877028792297), (0.6158739140781746, 0.7435071384978104)) ((0.19337626017857718, 0.2552618556864574), (0.7743568752058739, 0.8584375301553022))"
2061,https://storage.yandexcloud.net/garbage-images/DJI_0060-1025.jpg,"((0.490523444897876, 0.5746749068175646), (0.1074516809787602, 0.23339940405855975))"
2062,https://storage.yandexcloud.net/garbage-images/DJI_0063-300.jpg,"((0.4602871029770046, 0.5317847934087695), (0.284278862257737, 0.40649786985162145)) ((0.4603744265261261, 0.5095020684985356), (0.7190417931906854, 0.7957669030740342))"
2063,https://storage.yandexcloud.net/garbage-images/DJI_0083-725.jpg,"((0.11133105295629553, 0.22090095856601122), (0.25884396030093554, 0.38826392637290996))"
2065,https://storage.yandexcloud.net/garbage-images/DJI_0049-1750.jpg,"((0.32624845960268384, 0.40203061429226455), (0.12007365835291833, 0.21411357272432252))"
2066,https://storage.yandexcloud.net/garbage-images/DJI_0042-1800.jpg,"((0.4469115122768602, 0.5001438550831998), (0.6465397709116683, 0.7601768142919386)) ((0.7069588078237543, 0.75442143258369), (0.44287433712818164, 0.5386496635094249)) ((0.3789661422403346, 0.42877745367645265), (0.25906335785476425, 0.33771482924967267))"
2068,https://storage.yandexcloud.net/garbage-images/DJI_0064-750.jpg,"((0.3431797288317202, 0.48250706857375064), (0.23225138849117874, 0.45545644049526424)) ((0.27357509048669026, 0.3367509530566057), (0.22991774453994585, 0.4347109851233111))"
2071,https://storage.yandexcloud.net/garbage-images/DJI_0049-575.jpg,"((0.0013901760889712695, 0.033827618164967564), (0.0396718452758402, 0.14189124920735574)) ((0.00046339202965708985, 0.06533827618164967), (0.3661144578313253, 0.5342818642993025))"
2072,https://storage.yandexcloud.net/garbage-images/DJI_0102-1300.jpg,"((0.34800741427247445, 0.4063948100092678), (0.29037729866835765, 0.38765060240963856)) ((0.5676552363299351, 0.7029657089898054), (0.4156785034876347, 0.6464965123652504))"
2073,https://storage.yandexcloud.net/garbage-images/DJI_0024-2125.jpg,"((0.0032437442075996287, 0.06719184430027804), (0.8510383639822446, 0.9911778693722256))"
2074,https://storage.yandexcloud.net/garbage-images/DJI_0060-2625.jpg,"((0.42493049119555143, 0.46941612604263205), (0.8445466074825617, 0.9022511097019658)) ((0.42771084337349397, 0.49721964782205746), (0.4966708941027267, 0.6153772986683576))"
2075,https://storage.yandexcloud.net/garbage-images/DJI_0034-725.jpg,"((0.23308619091751623, 0.2775718257645968), (0.3516883322764743, 0.4374207355738744))"
2076,https://storage.yandexcloud.net/garbage-images/DJI_0024-3575.jpg,"((0.5027803521779426, 0.5797034291010195), (0.21989537095751427, 0.3435478757133798))"
2077,https://storage.yandexcloud.net/garbage-images/DJI_0024-725.jpg,"((0.6316033364226135, 0.6816496756255792), (0, 0.05677710843373494)) ((0.23864689527340127, 0.3341056533827618), (0.562928027901078, 0.681634432466709))"
2078,https://storage.yandexcloud.net/garbage-images/DJI_0018-1250.jpg,"((0.24920193594892384, 0.3521779425393883), (0.2069118579581484, 0.41414429648418233))"
2079,https://storage.yandexcloud.net/garbage-images/DJI_0063-1425.jpg,"((0.6436515291936978, 0.7752548656163113), (0.07182149651236525, 0.32572130627774254)) ((0.6019462465245597, 0.6853568118628359), (0.8895767279644894, 0.988498731769182))"
2081,https://storage.yandexcloud.net/garbage-images/DJI_0080-800.jpg,"((0.7185834346150202, 0.8465137431193436), (0.12929593834302813, 0.30195815689302774))"
2082,https://storage.yandexcloud.net/garbage-images/DJI_0071-950.jpg,"((0.9379156384957366, 1), (0.38279475384753214, 0.9774563355218578))"
2083,https://storage.yandexcloud.net/garbage-images/DJI_0071-2175.jpg,"((0.06750720832046135, 0.38785912882298423), (0.4733830057070387, 1))"
2084,https://storage.yandexcloud.net/garbage-images/DJI_0034-2675.jpg,"((0.03188878513413215, 0.0558377130881408), (0.3245660661657492, 0.3546550580827033))"
2085,https://storage.yandexcloud.net/garbage-images/DJI_0037-0.jpg,"((0.37709923197591455, 0.4180518987772694), (0.25526065067854503, 0.351502820930438))"
2086,https://storage.yandexcloud.net/garbage-images/DJI_0024-1900.jpg,"((0.026553557137699264, 0.1093210521467531), (0.8752457423731455, 0.9921167124638904))"
2087,https://storage.yandexcloud.net/garbage-images/DJI_0049-1975.jpg,"((0.33711460276051974, 0.42911067346308307), (0.6407576537468914, 0.7461071707231786))"
2088,https://storage.yandexcloud.net/garbage-images/DJI_0083-900.jpg,"((0.5534277967508832, 0.6580546757499584), (0.45638298820807993, 0.5519754492539785))"
2089,https://storage.yandexcloud.net/garbage-images/DJI_0022-325.jpg,"((0.20056303611935786, 0.23566228458484917), (0.4428178564024418, 0.5279866736214587))"
2090,https://storage.yandexcloud.net/garbage-images/DJI_0008-1500.jpg,"((0.6033202829520041, 0.7812703972214698), (0.36527732745290603, 0.5230991492683608))"
2092,https://storage.yandexcloud.net/garbage-images/DJI_0080-800.jpg,"((0.7347472061348337, 0.8208799078459874), (0.1857894098717357, 0.3042997908198701))"
2093,https://storage.yandexcloud.net/garbage-images/DJI_0071-950.jpg,"((0.9342387774167837, 1), (0.37481034432870514, 0.9629070211799888))"
2094,https://storage.yandexcloud.net/garbage-images/DJI_0071-2175.jpg,"((0.08286358939727807, 0.3820682703376345), (0.4753118441443128, 1))"
2096,https://storage.yandexcloud.net/garbage-images/DJI_0037-0.jpg,"((0.3830504705665895, 0.4173689689046274), (0.25405274773988284, 0.3350547926303585))"
2097,https://storage.yandexcloud.net/garbage-images/DJI_0024-1900.jpg,"((0.19015829608211404, 0.21607141864861013), (0.9508136120162535, 0.9929884522605372))"
2098,https://storage.yandexcloud.net/garbage-images/DJI_0049-1975.jpg,"((0.5358744319704589, 0.5691516284794765), (0.42762623069054545, 0.4697949405566227)) ((0.3631065213277518, 0.4278375063178954), (0.6417135269337069, 0.7341603139477992))"
2099,https://storage.yandexcloud.net/garbage-images/DJI_0083-900.jpg,"((0.5506530217753637, 0.6364567444174819), (0.45684095788139295, 0.5531462452531629))"
2100,https://storage.yandexcloud.net/garbage-images/DJI_0022-325.jpg,"((0.20262761855412484, 0.2255640138292437), (0.4663548102246239, 0.5064416144506119)) ((0, 0.038064527897460905), (0.5675494026298893, 0.643396269549361))"
2101,https://storage.yandexcloud.net/garbage-images/DJI_0008-1500.jpg,"((0.6260112106815074, 0.7777222193772895), (0.3617997808998447, 0.5157870986607356))"
2103,https://storage.yandexcloud.net/garbage-images/DJI_0102-25.jpg,"((0.31371640407784984, 0.49351251158480064), (0.16651870640456562, 0.38249841471147744))"
2104,https://storage.yandexcloud.net/garbage-images/DJI_0071-1625.jpg,"((0.0551436515291937, 0.4481000926784059), (0.6991518706404565, 1))"
2105,https://storage.yandexcloud.net/garbage-images/DJI_0034-4075.jpg,"((0.14504170528266913, 0.17840593141797959), (0.3958941027266963, 0.4552473050095117))"
2106,https://storage.yandexcloud.net/garbage-images/DJI_0097-600.jpg,"((0.2242817423540315, 0.30383070744516527), (0.2737185584443035, 0.41935373071232296))"
2107,https://storage.yandexcloud.net/garbage-images/DJI_0018-1100.jpg,"((0.22289156626506024, 0.3090824837812789), (0.09603677869372225, 0.29388078630310716))"
2108,https://storage.yandexcloud.net/garbage-images/DJI_0042-125.jpg,"((0.2386468952734013, 0.28127896200185354), (0.7292406467977172, 0.8347574508560558)) ((0.5250231696014828, 0.5704355885078777), (0.4868817374762206, 0.5956959416613824))"
2109,https://storage.yandexcloud.net/garbage-images/DJI_0080-1275.jpg,"((0.5231696014828544, 0.6084337349397589), (0.4408211794546607, 0.5710684844641725))"
2110,https://storage.yandexcloud.net/garbage-images/DJI_0075-1175.jpg,"((0.38137164040778493, 0.4814643188137164), (0.9058576410906785, 0.9998335447051363))"
2111,https://storage.yandexcloud.net/garbage-images/DJI_0037-575.jpg,"((0.14411492122335495, 0.18489341983317886), (0.48554216867469874, 0.5679771718452757))"
